IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP2;IP_PROP3;IP_PROP4;IP_PROP5;IP_PROP6;IP_PROP7;IP_PROP8;IP_PROP9;IP_PROP10;IP_PROP30;IP_PROP11;IP_PROP15;IP_PROP12;IP_PROP13;IP_PROP16;IP_PROP31;IP_PROP33;IP_PROP14;IP_PROP35;IP_PROP32;IP_PROP18;IP_PROP17;IC_GROUP0;IC_GROUP1;IC_GROUP2
1094;Комплект брючный  вязаный из мериноса;1094;Y;;;/upload/main/fbb/2fh8enjogr2qz9ipuyn3irusee3i1vnj.jpg;;text;/upload/main/fbb/2fh8enjogr2qz9ipuyn3irusee3i1vnj.jpg;;text;komplekt-bryuchnyy--vyazanyy-iz-merinosa;500;;;;;;;;;BC002314;;;;;0;/upload/main/fbb/2fh8enjogr2qz9ipuyn3irusee3i1vnj.jpg;;;;;;;;/upload/main/fbb/2fh8enjogr2qz9ipuyn3irusee3i1vnj.jpg;;;
1097;Комплект брючный вязаный из мериноса;1097;Y;;;/upload/main/74e/sva1dumwgv6b3awyevmcmkap76nrqlvm.jpeg;;text;/upload/main/74e/sva1dumwgv6b3awyevmcmkap76nrqlvm.jpeg;;text;komplekt-bryuchnyy-vyazanyy-iz-merinosa;500;;;;;;;;;BC002314b;;;;;0;/upload/main/74e/sva1dumwgv6b3awyevmcmkap76nrqlvm.jpeg;;;;;;;;/upload/main/74e/sva1dumwgv6b3awyevmcmkap76nrqlvm.jpeg;;;
1100;Комплект брючный вязаный из премиального хлопка;1100;Y;;;/upload/main/8a4/wiowa8g330jhtej5cqfac9tu2al91n0o.jpg;;text;/upload/main/8a4/wiowa8g330jhtej5cqfac9tu2al91n0o.jpg;;text;komplekt-bryuchnyy-vyazanyy-iz-premialnogo-hlopka;500;;;;;;;;;BC002344;;;;;0;/upload/main/8a4/wiowa8g330jhtej5cqfac9tu2al91n0o.jpg;;;;;;;;/upload/main/8a4/wiowa8g330jhtej5cqfac9tu2al91n0o.jpg;;;
1107;Комплект брючный вязаный из хлопка;1107;Y;;;/upload/main/bb5/85zan80gu9b6vmekjrl0p4z783hifpr9.jpg;;text;/upload/main/bb5/85zan80gu9b6vmekjrl0p4z783hifpr9.jpg;;text;komplekt-bryuchnyy-vyazanyy-iz-hlopka;500;;;;;;;;;23005;;;;;0;/upload/main/bb5/85zan80gu9b6vmekjrl0p4z783hifpr9.jpg;;;;;;;;/upload/main/bb5/85zan80gu9b6vmekjrl0p4z783hifpr9.jpg;;;
1109;Комплект брючный вязаный Кимоно;1109;Y;;;/upload/main/e2c/1f71958ujs0ad2wp7t2th22aacozbkhy.jpg;;text;/upload/main/e2c/1f71958ujs0ad2wp7t2th22aacozbkhy.jpg;;text;komplekt-bryuchnyy-vyazanyy-kimono;500;;;;;;;;;BC002374;;;;;0;/upload/main/e2c/1f71958ujs0ad2wp7t2th22aacozbkhy.jpg;;;;;;;;/upload/main/e2c/1f71958ujs0ad2wp7t2th22aacozbkhy.jpg;;;
1121;Комплект брючный вязаный с V вырезом из премиального хлопка;1121;Y;;;/upload/main/55e/k95k4klvuqsux83h0a4ohxh7sb07cuj2.jpeg;;text;/upload/main/55e/k95k4klvuqsux83h0a4ohxh7sb07cuj2.jpeg;;text;komplekt-bryuchnyy-vyazanyy-s-V-vyrezom-iz-premialnogo-hlopka;500;;;;;;;;;BC002410;;;;;0;/upload/main/55e/k95k4klvuqsux83h0a4ohxh7sb07cuj2.jpeg;;;;;;;;/upload/main/55e/k95k4klvuqsux83h0a4ohxh7sb07cuj2.jpeg;;;
1125;Комплект брючный вязаный с удлинённым  худи;1125;Y;;;/upload/main/214/5h4zuy5i36x31n3okiig84i93qy12r4m.jpg;;text;/upload/main/214/5h4zuy5i36x31n3okiig84i93qy12r4m.jpg;;text;komplekt-bryuchnyy-vyazanyy-s-udlinennym--hudi;500;;;;;;;;;BC002353;;;;;0;/upload/main/214/5h4zuy5i36x31n3okiig84i93qy12r4m.jpg;;;;;;;;/upload/main/214/5h4zuy5i36x31n3okiig84i93qy12r4m.jpg;;;
1128;Комплект брючный вязаный с укороченным худи;1128;Y;;;/upload/main/109/gdzkl7pxu3h7303f7z4w06a7rehe4q1a.jpg;;text;/upload/main/109/gdzkl7pxu3h7303f7z4w06a7rehe4q1a.jpg;;text;komplekt-bryuchnyy-vyazanyy-s-ukorochennym-hudi;500;;;;;;;;;BC002442;;;;;0;/upload/main/109/gdzkl7pxu3h7303f7z4w06a7rehe4q1a.jpg;;;;;;;;/upload/main/109/gdzkl7pxu3h7303f7z4w06a7rehe4q1a.jpg;;;
1131;Комплект брючный вязаный с худи из хлопка;1131;Y;;;/upload/main/6a5/3nspnxvkas8uqzqc9yl20jbxkkcm7kz8.jpg;;text;/upload/main/6a5/3nspnxvkas8uqzqc9yl20jbxkkcm7kz8.jpg;;text;komplekt-bryuchnyy-vyazanyy-s-hudi-iz-hlopka;500;;;;;;;;;BC002337;;;;;0;/upload/main/6a5/3nspnxvkas8uqzqc9yl20jbxkkcm7kz8.jpg;;;;;;;;/upload/main/6a5/3nspnxvkas8uqzqc9yl20jbxkkcm7kz8.jpg;;;
1134;Комплект брючный из хлопка Rita;1134;Y;;;/upload/main/0d3/eqgk06ngr1gdj1g53gn9my5dpsvob8ec.jpg;;text;/upload/main/0d3/eqgk06ngr1gdj1g53gn9my5dpsvob8ec.jpg;;text;komplekt-bryuchnyy-iz-hlopka-Rita;500;;;;;;;;;BC002302;;;;;0;/upload/main/0d3/eqgk06ngr1gdj1g53gn9my5dpsvob8ec.jpg;;;;;;;;/upload/main/0d3/eqgk06ngr1gdj1g53gn9my5dpsvob8ec.jpg;;;
1144;Комплект брючный с поло Marsel;1144;Y;;;/upload/main/02f/hn2p73wu9qdl2x3a2uwlen92xu3fddjv.jpg;;text;/upload/main/02f/hn2p73wu9qdl2x3a2uwlen92xu3fddjv.jpg;;text;komplekt-bryuchnyy-s-polo-Marsel;500;;;;;;;;;BC002425;;;;;0;/upload/main/02f/hn2p73wu9qdl2x3a2uwlen92xu3fddjv.jpg;;;;;;;;/upload/main/02f/hn2p73wu9qdl2x3a2uwlen92xu3fddjv.jpg;;;
1150;Комплект вязаный из полушерсти Rita с брюками;1150;Y;;;/upload/main/378/j7dn0b9y7qaab2x2ukqh0q11cwf53ynh.jpg;;text;/upload/main/378/j7dn0b9y7qaab2x2ukqh0q11cwf53ynh.jpg;;text;komplekt-vyazanyy-iz-polushersti-Rita-s-bryukami;500;;;;;;;;;BC002392;;;;;0;/upload/main/378/j7dn0b9y7qaab2x2ukqh0q11cwf53ynh.jpg;;;;;;;;/upload/main/378/j7dn0b9y7qaab2x2ukqh0q11cwf53ynh.jpg;;;
1156;Комплект вязаный из шерсти кардиган и юбка Rita;1156;Y;;;/upload/main/e47/y0mfv11z3w5fx1gyozxer2t3m7ldhsgx.jpg;;text;/upload/main/e47/y0mfv11z3w5fx1gyozxer2t3m7ldhsgx.jpg;;text;komplekt-vyazanyy-iz-shersti-kardigan-i-yubka-Rita;500;;;;;;;;;BC002377;;;;;0;/upload/main/e47/y0mfv11z3w5fx1gyozxer2t3m7ldhsgx.jpg;;;;;;;;/upload/main/e47/y0mfv11z3w5fx1gyozxer2t3m7ldhsgx.jpg;;;
1163;Комплект вязаный с жилетом и брюками;1163;Y;;;/upload/main/42b/4sg9n205toftb1s8kbc8jdih7o91p7l4.jpg;;text;/upload/main/42b/4sg9n205toftb1s8kbc8jdih7o91p7l4.jpg;;text;komplekt-vyazanyy-s-zhiletom-i-bryukami;500;;;;;;;;;BC002346;;;;;0;/upload/main/42b/4sg9n205toftb1s8kbc8jdih7o91p7l4.jpg;;;;;;;;/upload/main/42b/4sg9n205toftb1s8kbc8jdih7o91p7l4.jpg;;;
1169;Комплект вязаный с жилетом и юбкой;1169;Y;;;/upload/main/5c6/rw0vfj20enx6b35mrr37kbua139ahsai.jpg;;text;/upload/main/5c6/rw0vfj20enx6b35mrr37kbua139ahsai.jpg;;text;komplekt-vyazanyy-s-zhiletom-i-yubkoy;500;;;;;;;;;BC002443;;;;;0;/upload/main/5c6/rw0vfj20enx6b35mrr37kbua139ahsai.jpg;;;;;;;;/upload/main/5c6/rw0vfj20enx6b35mrr37kbua139ahsai.jpg;;;
1174;Комплект вязаный с юбкой и кроп-топом;1174;Y;;;/upload/main/0e4/5gasc9hg75e858a63n4gydj5lp8wp62c.jpeg;;text;/upload/main/0e4/5gasc9hg75e858a63n4gydj5lp8wp62c.jpeg;;text;komplekt-vyazanyy-s-yubkoy-i-krop-topom;500;;;;;;;;;BC0023055;;;;;0;/upload/main/0e4/5gasc9hg75e858a63n4gydj5lp8wp62c.jpeg;;;;;;;;/upload/main/0e4/5gasc9hg75e858a63n4gydj5lp8wp62c.jpeg;;;
1182;Комплект из премиального хлопка с шортами BOSTON;1182;Y;;;/upload/main/327/08p2o3dcz6qk8bhu20cl5zi4kpbfwnwp.jpg;;text;/upload/main/327/08p2o3dcz6qk8bhu20cl5zi4kpbfwnwp.jpg;;text;komplekt-iz-premialnogo-hlopka-s-shortami-BOSTON;500;;;;;;;;;BC0023011;;;;;0;/upload/main/327/08p2o3dcz6qk8bhu20cl5zi4kpbfwnwp.jpg;;;;;;;;/upload/main/327/08p2o3dcz6qk8bhu20cl5zi4kpbfwnwp.jpg;;;
1186;Комплект из премиального хлопка с шортами и футболкой POLO;1186;Y;;;/upload/iblock/978/w40u02od3d29z23i0hocwb16walf08n1.jpg;;text;/upload/iblock/978/w40u02od3d29z23i0hocwb16walf08n1.jpg;;text;komplekt-iz-premialnogo-hlopka-s-shortami-i-futbolkoy-POLO;500;;;;;;;;;BC002309а-1;;;;;0;/upload/iblock/978/w40u02od3d29z23i0hocwb16walf08n1.jpg;;;;;;;;/upload/iblock/978/w40u02od3d29z23i0hocwb16walf08n1.jpg;;;
1190;Комплект из хлопка с футболкой  POLO  и шортами;1190;Y;;;/upload/iblock/d85/yo3te5ruishrk0nfvf2g93bwkv6p06tk.jpg;;text;/upload/iblock/d85/yo3te5ruishrk0nfvf2g93bwkv6p06tk.jpg;;text;komplekt-iz-hlopka-s-futbolkoy--POLO--i-shortami;500;;;;;;;;;BC002408;;;;;0;/upload/iblock/d85/yo3te5ruishrk0nfvf2g93bwkv6p06tk.jpg;;;;;;;;/upload/iblock/d85/yo3te5ruishrk0nfvf2g93bwkv6p06tk.jpg;;;
1193;Комплект с брюками вязаный в мелкий рубчик Street;1193;Y;;;/upload/main/032/2hy78mf0goxk1bsau8qzpllsg3q2uu7q.jpeg;;text;/upload/main/032/2hy78mf0goxk1bsau8qzpllsg3q2uu7q.jpeg;;text;komplekt-s-bryukami-vyazanyy-v-melkiy-rubchik-Street;500;;;;;;;;;BC002300;;;;;0;/upload/main/032/2hy78mf0goxk1bsau8qzpllsg3q2uu7q.jpeg;;;;;;;;/upload/main/032/2hy78mf0goxk1bsau8qzpllsg3q2uu7q.jpeg;;;
1198;Комплект с брюками из премиального хлопка с воротом;1198;Y;;;/upload/main/d55/6yz9xc1eoawk068lwlhlnlo42kk7ixi3.jpg;;text;/upload/main/d55/6yz9xc1eoawk068lwlhlnlo42kk7ixi3.jpg;;text;komplekt-s-bryukami-iz-premialnogo-hlopka-s-vorotom;500;;;;;;;;;BC002414;;;;;0;/upload/main/d55/6yz9xc1eoawk068lwlhlnlo42kk7ixi3.jpg;;;;;;;;/upload/main/d55/6yz9xc1eoawk068lwlhlnlo42kk7ixi3.jpg;;;
1203;Комплект с юбкой из перфорированного трикотажа;1203;Y;;;/upload/main/dde/osp754rl0qlc5557miuchky5m1qrjnni.jpg;;text;/upload/main/dde/osp754rl0qlc5557miuchky5m1qrjnni.jpg;;text;komplekt-s-yubkoy-iz-perforirovannogo-trikotazha;500;;;;;;;;;BC002312;;;;;0;/upload/main/dde/osp754rl0qlc5557miuchky5m1qrjnni.jpg;;;;;;;;/upload/main/dde/osp754rl0qlc5557miuchky5m1qrjnni.jpg;;;
1208;Комплект шорты и футболка;1208;Y;;;/upload/main/867/hyld5unlnbacc44oabdrn8ad6k7pqi5t.jpg;;text;/upload/main/867/hyld5unlnbacc44oabdrn8ad6k7pqi5t.jpg;;text;komplekt-shorty-i-futbolka;500;;;;;;;;;BC002308а;;;;;0;/upload/main/867/hyld5unlnbacc44oabdrn8ad6k7pqi5t.jpg;;;;;;;;/upload/main/867/hyld5unlnbacc44oabdrn8ad6k7pqi5t.jpg;;;
1218;Комплект юбочный вязаный из хлопка Rita;1218;Y;;;/upload/main/63c/nj0y55e366b2g8su8b6qyybfpg0gk6cv.jpg;;text;/upload/main/63c/nj0y55e366b2g8su8b6qyybfpg0gk6cv.jpg;;text;komplekt-yubochnyy-vyazanyy-iz-hlopka-Rita;500;;;;;;;;;BC002304b;;;;;0;/upload/main/63c/nj0y55e366b2g8su8b6qyybfpg0gk6cv.jpg;;;;;;;;/upload/main/63c/nj0y55e366b2g8su8b6qyybfpg0gk6cv.jpg;;;
1227;Комплект юбочный рисовой вязкой;1227;Y;;;/upload/main/2ce/qsh65bmvcxovuk0k7fq4204a6p5n5p23.jpg;;text;/upload/main/2ce/qsh65bmvcxovuk0k7fq4204a6p5n5p23.jpg;;text;komplekt-yubochnyy-risovoy-vyazkoy;500;;;;;;;;;BC002351b;;;;;0;/upload/main/2ce/qsh65bmvcxovuk0k7fq4204a6p5n5p23.jpg;;;;;;;;/upload/main/2ce/qsh65bmvcxovuk0k7fq4204a6p5n5p23.jpg;;;
1231;Косынка вязаная мериносовая;1231;Y;;;/upload/main/e93/v967fza4r7wi6ow3jpxqnpfgjj7tyi5t.jpg;;text;/upload/main/e93/v967fza4r7wi6ow3jpxqnpfgjj7tyi5t.jpg;;text;kosynka-vyazanaya-merinosovaya;500;;;;;;;;;BC002378;;;;;0;/upload/main/e93/v967fza4r7wi6ow3jpxqnpfgjj7tyi5t.jpg;;;;;;;;/upload/main/e93/v967fza4r7wi6ow3jpxqnpfgjj7tyi5t.jpg;;;
1237;Кроп-топ вязаный  из хлопка;1237;Y;;;/upload/main/f0f/75rlmjmq95gzvmqi81mc7fgmhksfn262.jpg;;text;/upload/main/f0f/75rlmjmq95gzvmqi81mc7fgmhksfn262.jpg;;text;krop-top-vyazanyy--iz-hlopka;500;;;;;;;;;BC002330;;;;;0;/upload/main/f0f/75rlmjmq95gzvmqi81mc7fgmhksfn262.jpg;;;;;;;;/upload/main/f0f/75rlmjmq95gzvmqi81mc7fgmhksfn262.jpg;;;
1245;Носки вязаные из хлопка;1245;Y;;;/upload/iblock/599/20y0gfly3p8zi71va34akm70l4guqrya.jpg;;text;/upload/iblock/599/20y0gfly3p8zi71va34akm70l4guqrya.jpg;;text;noski-vyazanye-iz-hlopka;500;;;;;;;;;BC002407;;;;;0;/upload/iblock/599/20y0gfly3p8zi71va34akm70l4guqrya.jpg;;;;;;;;/upload/iblock/599/20y0gfly3p8zi71va34akm70l4guqrya.jpg;;;
1247;Панама шерстяная;1247;Y;;;/upload/main/fc8/uaoucdoyo1any9s332n28zdmvdxjmvro.jpg;;text;/upload/main/fc8/uaoucdoyo1any9s332n28zdmvdxjmvro.jpg;;text;panama-sherstyanaya;500;;;;;;;;;BC002441;;;;;0;/upload/main/fc8/uaoucdoyo1any9s332n28zdmvdxjmvro.jpg;;;;;;;;/upload/main/fc8/uaoucdoyo1any9s332n28zdmvdxjmvro.jpg;;;
1252;Платье в стиле color block;1252;Y;;;/upload/main/ec1/10xg8jjlah2w6ubv2q8a583zmtlspi9d.jpg;;text;/upload/main/ec1/10xg8jjlah2w6ubv2q8a583zmtlspi9d.jpg;;text;plate-v-stile-color-block;500;;;;;;;;;BC002400;;;;;0;/upload/main/ec1/10xg8jjlah2w6ubv2q8a583zmtlspi9d.jpg;;;;;;;;/upload/main/ec1/10xg8jjlah2w6ubv2q8a583zmtlspi9d.jpg;;;
1254;Платье вязаное Polo;1254;Y;;;/upload/main/29c/rfvy1yilsoleaqf5wy6escf1fv7t9sbf.jpg;;text;/upload/main/29c/rfvy1yilsoleaqf5wy6escf1fv7t9sbf.jpg;;text;plate-vyazanoe-Polo;500;;;;;;;;;bc002341;;;;;0;/upload/main/29c/rfvy1yilsoleaqf5wy6escf1fv7t9sbf.jpg;;;;;;;;/upload/main/29c/rfvy1yilsoleaqf5wy6escf1fv7t9sbf.jpg;;;
1270;Платье вязаное Polo (plus size);1270;Y;;;/upload/main/260/k8cqhrycdwgbufu2mtn9p8agnu2nkbin.jpg;;text;/upload/main/260/k8cqhrycdwgbufu2mtn9p8agnu2nkbin.jpg;;text;plate-vyazanoe-Polo-(plus-size);500;;;;;;;;;BC002398a;;;;;0;/upload/main/260/k8cqhrycdwgbufu2mtn9p8agnu2nkbin.jpg;;;;;;;;/upload/main/260/k8cqhrycdwgbufu2mtn9p8agnu2nkbin.jpg;;;
1273;Платье вязаное из мериносовой шерсти с запахом;1273;Y;;;/upload/main/4c7/12um3m56r0u1woimu62htob2ifnb7as1.jpg;;text;/upload/main/4c7/12um3m56r0u1woimu62htob2ifnb7as1.jpg;;text;plate-vyazanoe-iz-merinosovoy-shersti-s-zapahom;500;;;;;;;;;BC002321;;;;;0;/upload/main/4c7/12um3m56r0u1woimu62htob2ifnb7as1.jpg;;;;;;;;/upload/main/4c7/12um3m56r0u1woimu62htob2ifnb7as1.jpg;;;
1273;Платье вязаное из мериносовой шерсти с запахом;1273;Y;;;/upload/main/4c7/12um3m56r0u1woimu62htob2ifnb7as1.jpg;;text;/upload/main/4c7/12um3m56r0u1woimu62htob2ifnb7as1.jpg;;text;plate-vyazanoe-iz-merinosovoy-shersti-s-zapahom;500;;;;;;;;;BC002321;;;;;0;/upload/main/ca6/rfh8wniokxrokxp4dv9xwohwngebquam.jpg;;;;;;;;/upload/main/4c7/12um3m56r0u1woimu62htob2ifnb7as1.jpg;;;
1280;Платье вязаное из хлопка с разрезом;1280;Y;;;/upload/main/9f3/atn9jh31h5qsgbtjsmp1wyh6va9lf2qa.jpg;;text;/upload/main/9f3/atn9jh31h5qsgbtjsmp1wyh6va9lf2qa.jpg;;text;plate-vyazanoe-iz-hlopka-s-razrezom;500;;;;;;;;;BC002451;;;;;0;/upload/main/9f3/atn9jh31h5qsgbtjsmp1wyh6va9lf2qa.jpg;;;;;;;;/upload/main/9f3/atn9jh31h5qsgbtjsmp1wyh6va9lf2qa.jpg;;;
1283;Платье вязаное короткое с воротом;1283;Y;;;/upload/main/b63/ui1rdpie1vae9a1o3gyyriwn3o2oqlj9.jpg;;text;/upload/main/b63/ui1rdpie1vae9a1o3gyyriwn3o2oqlj9.jpg;;text;plate-vyazanoe-korotkoe-s-vorotom;500;;;;;;;;;BC002446;;;;;0;/upload/main/b63/ui1rdpie1vae9a1o3gyyriwn3o2oqlj9.jpg;;;;;;;;/upload/main/b63/ui1rdpie1vae9a1o3gyyriwn3o2oqlj9.jpg;;;
1287;Платье вязаное с V- вырезом;1287;Y;;;/upload/main/30c/i436u1i2oy4w3fghjt1i2vxyiz9lcy3g.jpg;;text;/upload/main/30c/i436u1i2oy4w3fghjt1i2vxyiz9lcy3g.jpg;;text;plate-vyazanoe-s-V--vyrezom;500;;;;;;;;;BC002358;;;;;0;/upload/main/30c/i436u1i2oy4w3fghjt1i2vxyiz9lcy3g.jpg;;;;;;;;/upload/main/30c/i436u1i2oy4w3fghjt1i2vxyiz9lcy3g.jpg;;;
1293;Платье вязаное с воротом;1293;Y;;;/upload/main/7e1/eynpyn0vspn2jd84egmqg32s01fhtpfw.jpg;;text;/upload/main/7e1/eynpyn0vspn2jd84egmqg32s01fhtpfw.jpg;;text;plate-vyazanoe-s-vorotom;500;;;;;;;;;BC002350;;;;;0;/upload/main/7e1/eynpyn0vspn2jd84egmqg32s01fhtpfw.jpg;;;;;;;;/upload/main/7e1/eynpyn0vspn2jd84egmqg32s01fhtpfw.jpg;;;
1305;Платье вязаное  с воротом (plus size);1305;Y;;;/upload/main/e26/qc3aosbxykf1k3cgkha5tpf43n1a9pze.jpg;;text;/upload/main/e26/qc3aosbxykf1k3cgkha5tpf43n1a9pze.jpg;;text;plate-vyazanoe--s-vorotom-(plus-size);500;;;;;;;;;BC002449;;;;;0;/upload/main/e26/qc3aosbxykf1k3cgkha5tpf43n1a9pze.jpg;;;;;;;;/upload/main/e26/qc3aosbxykf1k3cgkha5tpf43n1a9pze.jpg;;;
1308;Платье вязаное с юбкой плиссе;1308;Y;;;/upload/main/c58/fd6kcbyziiuswprabmyaz9smomzlq813.jpg;;text;/upload/main/c58/fd6kcbyziiuswprabmyaz9smomzlq813.jpg;;text;plate-vyazanoe-s-yubkoy-plisse;500;;;;;;;;;BC002363;;;;;0;/upload/main/c58/fd6kcbyziiuswprabmyaz9smomzlq813.jpg;;;;;;;;/upload/main/c58/fd6kcbyziiuswprabmyaz9smomzlq813.jpg;;;
1311;Платье вязаное хлопковое Fit;1311;Y;;;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;;text;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;;text;plate-vyazanoe-hlopkovoe-Fit;500;;;;;;;;;BC002322;;;;;0;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;;;;;;;;/upload/main/695/pojtz0xz0zkx0f58v0sc2iby3c3c3b1l.jpg;;;
1330;Платье- жилет из хлопка;1330;Y;;;/upload/main/5fc/1xn2s3jj5f1vjhtwjwrb66y4j76wndzj.jpg;;text;/upload/main/5fc/1xn2s3jj5f1vjhtwjwrb66y4j76wndzj.jpg;;text;plate--zhilet-iz-hlopka;500;;;;;;;;;BC002398as;;;;;0;/upload/main/5fc/1xn2s3jj5f1vjhtwjwrb66y4j76wndzj.jpg;;;;;;;;/upload/main/5fc/1xn2s3jj5f1vjhtwjwrb66y4j76wndzj.jpg;;;
1334;Платье-поло вязаное из Berta с длинными рукавами;1334;Y;;;/upload/main/bc4/2mmm4mbvcgt4afnl8z791me18p154jmi.jpg;;text;/upload/main/bc4/2mmm4mbvcgt4afnl8z791me18p154jmi.jpg;;text;plate-polo-vyazanoe-iz-Berta-s-dlinnymi-rukavami;500;;;;;;;;;BC002415;;;;;0;/upload/main/bc4/2mmm4mbvcgt4afnl8z791me18p154jmi.jpg;;;;;;;;/upload/main/bc4/2mmm4mbvcgt4afnl8z791me18p154jmi.jpg;;;
1339;Платье- поло вязаное из премиального хлопка Soffi;1339;Y;;;/upload/main/7a2/uo6osic0apqqegnveu7rpw4i9n6cf5jh.jpg;;text;/upload/main/7a2/uo6osic0apqqegnveu7rpw4i9n6cf5jh.jpg;;text;plate--polo-vyazanoe-iz-premialnogo-hlopka-Soffi;500;;;;;;;;;BC002341a;;;;;0;/upload/main/7a2/uo6osic0apqqegnveu7rpw4i9n6cf5jh.jpg;;;;;;;;/upload/main/7a2/uo6osic0apqqegnveu7rpw4i9n6cf5jh.jpg;;;
1344;Платье-поло вязаное из хлопка Alberta;1344;Y;;;/upload/main/47c/qhxnaj86prmzryp7r888zmomvr1rt4pq.jpg;;text;/upload/main/47c/qhxnaj86prmzryp7r888zmomvr1rt4pq.jpg;;text;plate-polo-vyazanoe-iz-hlopka-Alberta;500;;;;;;;;;BC002404;;;;;0;/upload/main/47c/qhxnaj86prmzryp7r888zmomvr1rt4pq.jpg;;;;;;;;/upload/main/47c/qhxnaj86prmzryp7r888zmomvr1rt4pq.jpg;;;
1349;Платье с воротом без рукавов;1349;Y;;;/upload/main/9e7/e1emuwwtofyhiflvl0nxeurrjoipdb01.jpg;;text;/upload/main/9e7/e1emuwwtofyhiflvl0nxeurrjoipdb01.jpg;;text;plate-s-vorotom-bez-rukavov;500;;;;;;;;;BC002423;;;;;0;/upload/main/9e7/e1emuwwtofyhiflvl0nxeurrjoipdb01.jpg;;;;;;;;/upload/main/9e7/e1emuwwtofyhiflvl0nxeurrjoipdb01.jpg;;;
1351;Платье хлопковое вязаное Margo;1351;Y;;;/upload/main/475/z0dodfcetc7mtkysqvfjdg1qop5pph3p.jpg;;text;/upload/main/475/z0dodfcetc7mtkysqvfjdg1qop5pph3p.jpg;;text;plate-hlopkovoe-vyazanoe-Margo;500;;;;;;;;;BC002372;;;;;0;/upload/main/475/z0dodfcetc7mtkysqvfjdg1qop5pph3p.jpg;;;;;;;;/upload/main/475/z0dodfcetc7mtkysqvfjdg1qop5pph3p.jpg;;;
1364;Ремень базовый с кожаной оплёткой;1364;Y;;;/upload/main/3f9/bxdvg6hc2hjnwon3vzztxd9uzj9y1xgx.jpg;;text;/upload/main/3f9/bxdvg6hc2hjnwon3vzztxd9uzj9y1xgx.jpg;;text;remen-bazovyy-s-kozhanoy-opletkoy;500;;;;;;;;;BC002331a;;;;;0;/upload/main/3f9/bxdvg6hc2hjnwon3vzztxd9uzj9y1xgx.jpg;;;;;;;;/upload/main/3f9/bxdvg6hc2hjnwon3vzztxd9uzj9y1xgx.jpg;;;
1370;Ремень замшевый тонкий;1370;Y;;;/upload/main/421/51hrthi6w6dgsd1o9p5ukfsim7r1rev9.jpg;;text;/upload/main/421/51hrthi6w6dgsd1o9p5ukfsim7r1rev9.jpg;;text;remen-zamshevyy-tonkiy;500;;;;;;;;;BC002303as;;;;;0;/upload/main/421/51hrthi6w6dgsd1o9p5ukfsim7r1rev9.jpg;;;;;;;;/upload/main/421/51hrthi6w6dgsd1o9p5ukfsim7r1rev9.jpg;;;
1373;Ремень кожаный Flip;1373;Y;;;/upload/main/58a/08ef3akay8hc50ibo7v62l7pjk7v7jmf.jpg;;text;/upload/main/58a/08ef3akay8hc50ibo7v62l7pjk7v7jmf.jpg;;text;remen-kozhanyy-Flip;500;;;;;;;;;BC002436;;;;;0;/upload/main/58a/08ef3akay8hc50ibo7v62l7pjk7v7jmf.jpg;;;;;;;;/upload/main/58a/08ef3akay8hc50ibo7v62l7pjk7v7jmf.jpg;;;
1379;Ремень кожаный Ice;1379;Y;;;/upload/main/15a/z9ct6u3mhwcseimdfjb7qydyl0kmz00j.jpg;;text;/upload/main/15a/z9ct6u3mhwcseimdfjb7qydyl0kmz00j.jpg;;text;remen-kozhanyy-Ice;500;;;;;;;;;BC002432;;;;;0;/upload/main/15a/z9ct6u3mhwcseimdfjb7qydyl0kmz00j.jpg;;;;;;;;/upload/main/15a/z9ct6u3mhwcseimdfjb7qydyl0kmz00j.jpg;;;
1381;Ремень кожаный Si;1381;Y;;;/upload/main/a4d/schwc6wrwhry3jswnwbyhmflr5se0n3l.jpg;;text;/upload/main/a4d/schwc6wrwhry3jswnwbyhmflr5se0n3l.jpg;;text;remen-kozhanyy-Si;500;;;;;;;;;BC002437;;;;;0;/upload/main/a4d/schwc6wrwhry3jswnwbyhmflr5se0n3l.jpg;;;;;;;;/upload/main/a4d/schwc6wrwhry3jswnwbyhmflr5se0n3l.jpg;;;
1383;Ремень кожаный с круглой пряжкой;1383;Y;;;/upload/main/0a3/cwv4lpa76v74t8vh59bz0316vbg9dqg6.jpg;;text;/upload/main/0a3/cwv4lpa76v74t8vh59bz0316vbg9dqg6.jpg;;text;remen-kozhanyy-s-krugloy-pryazhkoy;500;;;;;;;;;BC002302as;;;;;0;/upload/main/0a3/cwv4lpa76v74t8vh59bz0316vbg9dqg6.jpg;;;;;;;;/upload/main/0a3/cwv4lpa76v74t8vh59bz0316vbg9dqg6.jpg;;;
